"10018","SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/author> <http://dbpedia.org/resource/Miguel_de_Cervantes> . ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Book>}|SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/author> <http://dbpedia.org/resource/Miguel_de_Cervantes> . ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Book>}|SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Miguel_de_Cervantes> <http://dbpedia.org/ontology/author> ?uri. ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Book>}|SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Miguel_de_Cervantes> <http://dbpedia.org/ontology/author> ?uri. ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Book>}"|
"10019","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Reading> <http://dbpedia.org/ontology/city> ?uri }|SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Reading> <http://dbpedia.org/ontology/city> ?uri }"|
"10020","ASK WHERE { <http://dbpedia.org/resource/West_Thurrock> <http://dbpedia.org/ontology/ceremonialCounty> <http://dbpedia.org/resource/Essex> }"|
"10021","SELECT (COUNT(DISTINCT ?x) as ?c) WHERE { ?x <http://dbpedia.org/ontology/headquarter> <http://dbpedia.org/resource/Niederkirchnerstraße> . ?x <http://dbpedia.org/ontology/leader> ?uri . }|SELECT (COUNT(DISTINCT ?x) as ?c) WHERE { <http://dbpedia.org/resource/Niederkirchnerstraße> <http://dbpedia.org/ontology/headquarter> ?x. ?x <http://dbpedia.org/ontology/leader> ?uri  }"|
"10022","SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/executiveProducer> <http://dbpedia.org/resource/Steven_Moffat> . ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/TelevisionShow>}|SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/executiveProducer> <http://dbpedia.org/resource/Steven_Moffat> . ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/TelevisionShow>}|SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Steven_Moffat> <http://dbpedia.org/ontology/executiveProducer> ?uri. ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/TelevisionShow>}|SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Steven_Moffat> <http://dbpedia.org/ontology/executiveProducer> ?uri. ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/TelevisionShow>}"|
"10023",
"10024","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/occupation> <http://dbpedia.org/resource/Arthur_D._Levinson> . ?uri <http://dbpedia.org/ontology/developer> <http://dbpedia.org/resource/Sherlock_(software)> . }|SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/occupation> <http://dbpedia.org/resource/Arthur_D._Levinson> . ?uri <http://dbpedia.org/ontology/developer> <http://dbpedia.org/resource/Sherlock_(software)> . }"|
"10025","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/South_Loop_Printing_House_District> <http://dbpedia.org/ontology/architecturalStyle> ?uri }|SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/South_Loop_Printing_House_District> <http://dbpedia.org/ontology/architecturalStyle> ?uri }"|
"10026","ASK WHERE { <http://dbpedia.org/resource/Ombla> <http://dbpedia.org/ontology/sourceMountain> <http://dbpedia.org/resource/Croatia> }"|
"10027",
"10028","SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/previousWork> <http://dbpedia.org/resource/He's_a_Liar> . ?x <http://dbpedia.org/ontology/producer> ?uri . ?x <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Song>}|SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/previousWork> <http://dbpedia.org/resource/He's_a_Liar> . ?x <http://dbpedia.org/ontology/producer> ?uri . ?x <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Song>}"|
"10029","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Allen_Walker> <http://dbpedia.org/ontology/voice> ?uri }|SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Allen_Walker> <http://dbpedia.org/ontology/voice> ?uri }"|
"10030","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/associate> <http://dbpedia.org/resource/Publius_Servilius_Vatia_Isauricus_(consul_48_BC)> . ?uri <http://dbpedia.org/ontology/associate> <http://dbpedia.org/resource/Marcus_Calpurnius_Bibulus> . }|SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/associate> <http://dbpedia.org/resource/Publius_Servilius_Vatia_Isauricus_(consul_48_BC)> . ?uri <http://dbpedia.org/ontology/associate> <http://dbpedia.org/resource/Marcus_Calpurnius_Bibulus> . }"|
"10031","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/citizenship> <http://dbpedia.org/resource/Saima_Chowdhury> . ?uri <http://dbpedia.org/ontology/citizenship> <http://dbpedia.org/resource/Edmund_John> . }|SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/citizenship> <http://dbpedia.org/resource/Saima_Chowdhury> . ?uri <http://dbpedia.org/ontology/citizenship> <http://dbpedia.org/resource/Edmund_John> . }"|
"10032","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/firstAscentPerson> <http://dbpedia.org/resource/Cathedral_Peak_(California)> . ?uri <http://dbpedia.org/ontology/firstAscentPerson> <http://dbpedia.org/resource/Mount_Hoffmann> . }|SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/firstAscentPerson> <http://dbpedia.org/resource/Cathedral_Peak_(California)> . ?uri <http://dbpedia.org/ontology/firstAscentPerson> <http://dbpedia.org/resource/Mount_Hoffmann> . }"|
"10033","SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/campus> <http://dbpedia.org/resource/Indiana> . ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/University>}|SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/campus> <http://dbpedia.org/resource/Indiana> . ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/University>}|SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Indiana> <http://dbpedia.org/ontology/campus> ?uri. ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/University>}|SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Indiana> <http://dbpedia.org/ontology/campus> ?uri. ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/University>}"|
"10034","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Swedish_Covenant_Hospital> <http://dbpedia.org/ontology/location> ?uri }|SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Swedish_Covenant_Hospital> <http://dbpedia.org/ontology/location> ?uri }"|
"10035","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/composer> <http://dbpedia.org/resource/Girl_from_the_North_Country> . ?uri <http://dbpedia.org/ontology/subsequentWork> <http://dbpedia.org/resource/Moondog_Matinee> . }|SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/composer> <http://dbpedia.org/resource/Girl_from_the_North_Country> . ?uri <http://dbpedia.org/ontology/subsequentWork> <http://dbpedia.org/resource/Moondog_Matinee> . }"|
"10036","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/board> <http://dbpedia.org/resource/Freedom_of_the_City> . ?uri <http://dbpedia.org/ontology/board> <http://dbpedia.org/resource/Trinity_House> . }|SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/board> <http://dbpedia.org/resource/Freedom_of_the_City> . ?uri <http://dbpedia.org/ontology/board> <http://dbpedia.org/resource/Trinity_House> . }"|
"10037",
"10038","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/battle> <http://dbpedia.org/resource/Roh_Tae-woo> . ?uri <http://dbpedia.org/ontology/battle> <http://dbpedia.org/resource/Lee_Leffingwell> . }|SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/battle> <http://dbpedia.org/resource/Roh_Tae-woo> . ?uri <http://dbpedia.org/ontology/battle> <http://dbpedia.org/resource/Lee_Leffingwell> . }"|
"10039","SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/order> <http://dbpedia.org/resource/Sapindales> . ?x <http://dbpedia.org/ontology/ingredient> ?uri . }|SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/order> <http://dbpedia.org/resource/Sapindales> . ?x <http://dbpedia.org/ontology/ingredient> ?uri . }|SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Sapindales> <http://dbpedia.org/ontology/order> ?x. ?x <http://dbpedia.org/ontology/ingredient> ?uri  }|SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Sapindales> <http://dbpedia.org/ontology/order> ?x. ?x <http://dbpedia.org/ontology/ingredient> ?uri  }"|
"10040","SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/associatedBand> <http://dbpedia.org/resource/Lewis_Hamilton> . ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/TelevisionShow>}|SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/associatedBand> <http://dbpedia.org/resource/Lewis_Hamilton> . ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/TelevisionShow>}|SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Lewis_Hamilton> <http://dbpedia.org/ontology/associatedBand> ?uri. ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/TelevisionShow>}|SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Lewis_Hamilton> <http://dbpedia.org/ontology/associatedBand> ?uri. ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/TelevisionShow>}"|
"10041","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Michael_Hahn> <http://dbpedia.org/ontology/almaMater> ?uri }|SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Michael_Hahn> <http://dbpedia.org/ontology/almaMater> ?uri }"|
"10042","SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/headquarter> <http://dbpedia.org/resource/Berlin> . ?x <http://dbpedia.org/ontology/leader> ?uri . ?x <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Politician>}|SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/headquarter> <http://dbpedia.org/resource/Berlin> . ?x <http://dbpedia.org/ontology/leader> ?uri . ?x <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Politician>}"|
"10043","SELECT (COUNT(DISTINCT ?x) as ?c) WHERE{ <http://dbpedia.org/resource/India> <http://dbpedia.org/ontology/hometown> ?v1. }"|
"10044",
"10045","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Roundhead_(Wyandot)> <http://dbpedia.org/ontology/commander> ?uri }|SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Roundhead_(Wyandot)> <http://dbpedia.org/ontology/commander> ?uri }"|
"10046","SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/leader> <http://dbpedia.org/resource/David_Johnston> . ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Country>}|SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/leader> <http://dbpedia.org/resource/David_Johnston> . ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Country>}|SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/David_Johnston> <http://dbpedia.org/ontology/leader> ?uri. ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Country>}|SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/David_Johnston> <http://dbpedia.org/ontology/leader> ?uri. ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Country>}"|
"10047","SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/battle> <http://dbpedia.org/resource/François-Marie_Le_Marchand_de_Lignery> . ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/MilitaryConflict>}|SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/battle> <http://dbpedia.org/resource/François-Marie_Le_Marchand_de_Lignery> . ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/MilitaryConflict>}|SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/François-Marie_Le_Marchand_de_Lignery> <http://dbpedia.org/ontology/battle> ?uri. ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/MilitaryConflict>}|SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/François-Marie_Le_Marchand_de_Lignery> <http://dbpedia.org/ontology/battle> ?uri. ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/MilitaryConflict>}"|
"10048","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Antonio_Giannini> <http://dbpedia.org/ontology/birthPlace> ?uri }|SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Antonio_Giannini> <http://dbpedia.org/ontology/birthPlace> ?uri }"|
"10049","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/David_Scherman> <http://dbpedia.org/ontology/training> ?uri }|SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/David_Scherman> <http://dbpedia.org/ontology/training> ?uri }"|
"10050","SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/party> <http://dbpedia.org/resource/Minjoo_Party_of_Korea> . ?x <http://dbpedia.org/ontology/religion> ?uri . ?x <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/OfficeHolder>}|SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/party> <http://dbpedia.org/resource/Minjoo_Party_of_Korea> . ?x <http://dbpedia.org/ontology/religion> ?uri . ?x <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/OfficeHolder>}"|
"10051","SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/employer> <http://dbpedia.org/resource/McDonnell_Aircraft> . ?x <http://dbpedia.org/ontology/employer> ?uri . }|SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/employer> <http://dbpedia.org/resource/McDonnell_Aircraft> . ?x <http://dbpedia.org/ontology/employer> ?uri . }|SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/McDonnell_Aircraft> <http://dbpedia.org/ontology/employer> ?x. ?x <http://dbpedia.org/ontology/employer> ?uri  }|SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/McDonnell_Aircraft> <http://dbpedia.org/ontology/employer> ?x. ?x <http://dbpedia.org/ontology/employer> ?uri  }"|
"10052","SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/residence> <http://dbpedia.org/resource/Gales_Ferry> . ?x <http://dbpedia.org/ontology/battle> ?uri . ?x <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Politician>}|SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/residence> <http://dbpedia.org/resource/Gales_Ferry> . ?x <http://dbpedia.org/ontology/battle> ?uri . ?x <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Politician>}"|
"10053","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Live_in_Detroit> <http://dbpedia.org/ontology/recordedIn> ?uri }|SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Live_in_Detroit> <http://dbpedia.org/ontology/recordedIn> ?uri }"|
"10054",
"10055","SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/executiveProducer> <http://dbpedia.org/resource/Timmy_Time> . ?x <http://dbpedia.org/ontology/award> ?uri . }|SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/executiveProducer> <http://dbpedia.org/resource/Timmy_Time> . ?x <http://dbpedia.org/ontology/award> ?uri . }|SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Timmy_Time> <http://dbpedia.org/ontology/executiveProducer> ?x. ?x <http://dbpedia.org/ontology/award> ?uri  }|SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Timmy_Time> <http://dbpedia.org/ontology/executiveProducer> ?x. ?x <http://dbpedia.org/ontology/award> ?uri  }"|
"10056",
"10057","SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/kingdom> <http://dbpedia.org/resource/Animal> . ?x <http://dbpedia.org/ontology/family> ?uri . ?x <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Mammal>}|SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/kingdom> <http://dbpedia.org/resource/Animal> . ?x <http://dbpedia.org/ontology/family> ?uri . ?x <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Mammal>}"|
"10058",
"10059",
"10060","ASK WHERE { <http://dbpedia.org/resource/Steve_Sampson> <http://dbpedia.org/ontology/managerClub> <http://dbpedia.org/resource/Santa_Clara_University> }"|
